frame,time,id,class,center_x,center_y,speed_kmh,center_y_inverted,delta_x,delta_y,theta,delta_theta,cum_delta_theta,windowed_delta_theta,turn_label,distance_moved,distance_moved_meters,overall_turn_label
8451,291.41379310344826,328,car,405,220,29.177179092224662,-220,53.0,1.0,0.018865686021670786,0.018865686021670935,0.03499331986530718,0.03499331986530718,straight,53.009433122794285,9.764895575251579,right_turn
8481,292.4482758620689,328,car,451,220,24.973895652152414,-220,46.0,0.0,0.0,-0.018865686021670935,0.0,0.0,straight,46.0,8.473684210526315,right_turn
8511,293.48275862068965,328,car,482,222,17.9068630569659,-222,31.0,-2.0,-0.06442683942555355,-0.0644268394255536,-0.08329252544722454,-0.08329252544722454,straight,31.064449134018133,5.72239852468755,right_turn
8541,294.51724137931035,328,car,501,227,10.964699171971777,-227,19.0,-5.0,-0.25732371497108864,-0.19289687554553492,-0.2573237149710885,-0.2573237149710885,right_turn,19.6468827043885,3.6191626034399866,right_turn
8571,295.55172413793105,328,car,513,238,9.06649506878432,-238,12.0,-11.0,-0.7419472680059175,-0.4846235530348286,-0.6775204285803635,-0.6775204285803635,right_turn,16.278820596099706,2.9987301098078403,right_turn
8601,296.58620689655174,328,car,518,255,9.08401386292518,-255,5.0,-17.0,-1.2847448850775784,-0.5427976170716611,-1.0274211701064897,-1.0274211701064897,right_turn,17.72004514666935,3.2642188428075114,right_turn
8631,297.62068965517244,328,car,517,274,10.029876818209804,-274,-1.0,-19.0,-1.6233793884058383,-0.33863450332825984,-0.8814321203999209,-0.8814321203999209,right_turn,19.026297590440446,3.5048442929758714,right_turn
8661,298.6551724137931,328,car,516,295,11.256592441098784,-295,-1.0,-21.0,-1.6183794300718801,0.0049999583339581655,-0.3336345449943017,-0.3336345449943017,right_turn,21.02379604162864,3.872804533984223,right_turn
8691,299.6896551724138,328,car,520,313,10.276415080529237,-313,4.0,-18.0,-1.3521273809209546,0.2662520491509257,0.2712520074848839,0.2712520074848839,left_turn,18.439088914585774,3.3966742737394844,right_turn
8721,300.7241379310345,328,car,522,321,5.037338576933692,-321,2.0,-8.0,-1.3258176636680326,0.026309717252922304,0.292561766403848,0.292561766403848,left_turn,8.246211251235321,1.5190389147012433,right_turn
8751,301.7586206896552,328,car,522,323,1.2733636363636365,-323,0.0,-2.0,-1.5707963267948966,-0.24497866312686423,-0.21866894587394192,-0.21866894587394192,straight,2.0,0.3684210526315789,right_turn
8781,302.7931034482759,328,car,522,323,0.166090909090909,-323,0.0,0.0,0.0,1.5707963267948966,1.3258176636680323,1.3258176636680323,straight,0.0,0.0,right_turn
8811,303.82758620689657,328,car,522,322,0.4982727272727272,-322,0.0,1.0,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,straight,1.0,0.18421052631578946,right_turn
8841,304.86206896551727,328,car,522,322,0.0,-322,0.0,0.0,0.0,-1.5707963267948966,0.0,0.0,straight,0.0,0.0,right_turn
8871,305.8965517241379,328,car,522,323,0.2768181818181818,-323,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,right_turn
8901,306.9310344827586,328,car,522,323,0.0553636363636363,-323,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,straight,0.0,0.0,right_turn
8931,307.9655172413793,328,car,521,323,0.5995011017245846,-323,-1.0,0.0,3.141592653589793,-3.141592653589793,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,right_turn
8961,309.0,328,car,521,323,0.4429090909090908,-323,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,right_turn
8991,310.0344827586207,328,car,521,323,0.3875454545454545,-323,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,right_turn
9021,311.0689655172414,328,car,521,323,0.0,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,right_turn
9051,312.1034482758621,328,car,520,323,0.4429090909090908,-323,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,right_turn
9081,313.13793103448273,328,car,520,323,0.0553636363636363,-323,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,right_turn
9111,314.17241379310343,328,car,521,323,0.5536363636363636,-323,1.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,right_turn
9141,315.2068965517241,328,car,521,323,0.0,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,right_turn
9171,316.2413793103448,328,car,521,323,0.0,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,right_turn
9201,317.2758620689655,328,car,522,323,0.0553636363636363,-323,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,right_turn
9231,318.3103448275862,328,car,521,323,0.2768181818181818,-323,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,right_turn
9261,319.3448275862069,328,car,521,323,0.166090909090909,-323,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,right_turn
9291,320.3793103448276,328,car,521,323,0.0,-323,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,right_turn
9321,321.41379310344826,328,car,521,322,0.5536363636363636,-322,0.0,1.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,straight,1.0,0.18421052631578946,right_turn
9351,322.4482758620689,328,car,521,323,0.166090909090909,-323,0.0,-1.0,-1.5707963267948966,-3.141592653589793,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,right_turn
9381,323.48275862068965,328,car,521,323,0.166090909090909,-323,0.0,0.0,0.0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,0.0,0.0,right_turn
9411,324.51724137931035,328,car,521,322,0.2214545454545454,-322,0.0,1.0,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,straight,1.0,0.18421052631578946,right_turn
9441,325.55172413793105,328,car,521,323,0.5536363636363636,-323,0.0,-1.0,-1.5707963267948966,-3.141592653589793,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,right_turn
9471,326.58620689655174,328,car,521,323,0.2214545454545454,-323,0.0,0.0,0.0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,0.0,0.0,right_turn
9501,327.62068965517244,328,car,521,324,0.3875454545454545,-324,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,0.0,0.0,straight,1.0,0.18421052631578946,right_turn
9531,328.6551724137931,328,car,521,323,0.2214545454545454,-323,0.0,1.0,1.5707963267948966,-3.141592653589793,-4.71238898038469,-4.71238898038469,straight,1.0,0.18421052631578946,right_turn
9561,329.6896551724138,328,car,521,323,0.0,-323,0.0,0.0,0.0,-1.5707963267948966,-4.71238898038469,-4.71238898038469,straight,0.0,0.0,right_turn
9591,330.7241379310345,328,car,521,323,0.0,-323,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.5707963267948966,straight,0.0,0.0,right_turn
9621,331.7586206896552,328,car,522,323,0.1107272727272727,-323,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,right_turn
9651,332.7931034482759,328,car,522,323,0.2214545454545454,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,right_turn
9681,333.82758620689657,328,car,521,323,0.3321818181818181,-323,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,right_turn
9711,334.86206896551727,328,car,521,323,0.3321818181818181,-323,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,right_turn
9741,335.8965517241379,328,car,521,323,0.166090909090909,-323,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,right_turn
9771,336.9310344827586,328,car,521,323,0.3321818181818181,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,right_turn
9801,337.9655172413793,328,car,522,323,0.4658414599532013,-323,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,right_turn
8251,284.51724137931035,330,car,266,219,14.097495078652232,-219,,,,0.0,,0.0,straight,,,straight
8255,284.6551724137931,331,car,634,149,15.322204324086156,-149,,,,0.0,,0.0,straight,,,straight
8285,285.6896551724138,331,car,611,149,11.651433070750066,-149,-23.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,23.0,4.2368421052631575,straight
8315,286.7241379310345,331,car,589,148,12.408846098290969,-148,-22.0,1.0,3.096169374168216,-0.04542327942157698,-0.04542327942157698,-0.04542327942157698,straight,22.02271554554524,4.056816021547807,straight
8345,287.7586206896552,331,car,574,148,8.367167744026641,-148,-15.0,0.0,3.141592653589793,0.04542327942157698,0.0,0.0,straight,15.0,2.763157894736842,straight
8375,288.7931034482759,331,car,565,148,5.425636363636363,-148,-9.0,0.0,3.141592653589793,0.0,0.04542327942157698,0.04542327942157698,straight,9.0,1.657894736842105,straight
8405,289.82758620689657,331,car,556,148,4.650545454545454,-148,-9.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,9.0,1.657894736842105,straight
8435,290.86206896551727,331,car,542,148,6.975818181818181,-148,-14.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,14.0,2.5789473684210527,straight
8465,291.8965517241379,331,car,520,148,11.349545454545453,-148,-22.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,22.0,4.052631578947368,straight
8495,292.9310344827586,331,car,491,148,15.058909090909088,-148,-29.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,29.0,5.342105263157895,straight
8525,293.9655172413793,331,car,457,148,18.0502227555289,-148,-34.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,34.0,6.263157894736842,straight
8555,295.0,331,car,418,147,20.54662269171687,-147,-39.0,1.0,3.115957245068116,-0.025635408521677228,-0.025635408521677228,-0.025635408521677228,straight,39.01281840626232,7.186571811679901,straight
8585,296.0344827586207,331,car,373,147,23.253386270254254,-147,-45.0,0.0,3.141592653589793,0.025635408521677228,0.0,0.0,straight,45.0,8.289473684210526,straight
8615,297.0689655172414,331,car,325,147,25.41190909090909,-147,-48.0,0.0,3.141592653589793,0.0,0.025635408521677228,0.025635408521677228,straight,48.0,8.842105263157894,straight
8645,298.1034482758621,331,car,275,146,27.18918292184512,-146,-50.0,1.0,3.1215953196166426,-0.01999733397315051,-0.01999733397315051,-0.01999733397315051,straight,50.00999900019995,9.212368236878937,straight
8675,299.13793103448273,331,car,221,146,28.180090909090904,-146,-54.0,0.0,3.141592653589793,0.01999733397315051,0.0,0.0,straight,54.0,9.947368421052632,straight
8705,300.17241379310343,331,car,168,145,28.739061429694328,-145,-53.0,1.0,3.1227269675681226,-0.01886568602167049,0.0011316479514800193,0.0011316479514800193,straight,53.009433122794285,9.764895575251579,straight
8735,301.2068965517241,331,car,113,145,29.065909090909088,-145,-55.0,0.0,3.141592653589793,0.01886568602167049,0.0,0.0,straight,55.0,10.131578947368421,straight
8765,302.2413793103448,331,car,59,144,29.29259656944219,-144,-54.0,1.0,3.123076251521784,-0.018516402068009086,0.00034928395366140563,0.00034928395366140563,straight,54.00925846556311,9.949073927866888,straight
8795,303.2758620689655,331,car,8,144,28.623,-144,-51.0,0.0,3.141592653589793,0.018516402068009086,0.0,0.0,straight,51.0,9.394736842105262,straight
8339,287.55172413793105,332,car,6,200,32.99672727272728,-200,,,,0.0,,0.0,straight,,,straight
8369,288.58620689655174,332,car,74,201,35.4498048343482,-201,68.0,-1.0,-0.014704822377851432,0.0,0.0,0.0,straight,68.00735254367721,12.527670205414223,straight
8399,289.62068965517244,332,car,152,204,41.54671023163458,-204,78.0,-3.0,-0.03844259002118798,-0.02373776764333657,-0.02373776764333657,-0.02373776764333657,straight,78.05767098754612,14.3790446556006,straight
8429,290.6551724137931,332,car,230,205,41.75226668720114,-205,78.0,-1.0,-0.012819810472900582,0.02562277954828751,0.0018850119049509395,0.0018850119049509395,straight,78.00640999302557,14.369601840820499,straight
8459,291.6896551724138,332,car,310,206,42.57787661538034,-206,80.0,-1.0,-0.012499349019361679,0.0003204614535388117,0.025943241001826323,0.025943241001826323,straight,80.00624975587844,14.737993376082871,straight
8489,292.7241379310345,332,car,390,205,42.91039002930695,-205,80.0,1.0,0.012499349019361679,0.024998698038723344,0.025319159492262155,0.025319159492262155,straight,80.00624975587844,14.737993376082871,straight
8519,293.7586206896552,332,car,471,204,43.29790345800052,-204,81.0,1.0,0.012345051844224488,-0.00015429717513715246,0.02484440086358619,0.02484440086358619,straight,81.00617260431454,14.922189690268468,straight
8549,294.7931034482759,332,car,552,204,43.51758360084026,-204,81.0,0.0,0.0,-0.012345051844224297,-0.01249934901936145,-0.01249934901936145,straight,81.0,14.921052631578947,straight
8579,295.82758620689657,332,car,631,203,43.62828863914887,-203,79.0,1.0,0.012657551834051962,0.01265755183405215,0.00031249998982785243,0.00031249998982785243,straight,79.00632886041473,14.553797421655343,straight
8459,291.6896551724138,333,car,425,220,42.57787661538034,-220,,,,0.0,,0.0,straight,,,straight
8519,293.7586206896552,334,car,634,166,43.29790345800052,-166,,,,0.0,,0.0,straight,,,straight
8549,294.7931034482759,334,car,614,167,9.634127490539717,-167,-20.0,-1.0,-3.0916342578678506,0.0,0.0,0.0,straight,20.024984394500787,3.688812914776461,straight
8579,295.82758620689657,334,car,577,167,19.15658697293996,-167,-37.0,0.0,3.141592653589793,-0.049958395721942495,-0.049958395721942495,-0.049958395721942495,straight,37.0,6.81578947368421,straight
8609,296.86206896551727,334,car,532,166,23.4247192639536,-166,-45.0,1.0,3.1193740882630743,-0.022218565326718842,-0.07217696104866134,-0.07217696104866134,straight,45.0111097397076,8.291520215209294,straight
8639,297.8965517241379,334,car,482,165,26.58031337587987,-165,-50.0,1.0,3.1215953196166426,0.0022212313535683315,-0.01999733397315051,-0.01999733397315051,straight,50.00999900019995,9.212368236878937,straight
8669,298.9310344827586,334,car,427,165,29.12127272727273,-165,-55.0,0.0,3.141592653589793,0.01999733397315051,0.022218565326718842,0.022218565326718842,straight,55.0,10.131578947368421,straight
8699,299.9655172413793,334,car,369,164,30.73180589670735,-164,-58.0,1.0,3.1243529823952634,-0.017239671194529738,0.002757662778620773,0.002757662778620773,straight,58.008620049092706,10.685798430096025,straight
8729,301.0,334,car,308,164,32.609181818181824,-164,-61.0,0.0,3.141592653589793,0.017239671194529738,0.0,0.0,straight,61.0,11.236842105263158,straight
8759,302.0344827586207,334,car,244,165,33.8317121984037,-165,-64.0,-1.0,-3.1259689249693166,0.015623728620476562,0.0328633998150063,0.0328633998150063,straight,64.00781202322104,11.790912741119664,straight
8789,303.0689655172414,334,car,182,165,33.71645454545454,-165,-62.0,0.0,3.141592653589793,-0.015623728620475674,8.881784197001252e-16,8.881784197001252e-16,straight,62.0,11.421052631578947,straight
8819,304.1034482758621,334,car,121,165,32.55381818181819,-165,-61.0,0.0,3.141592653589793,0.0,-0.015623728620475674,-0.015623728620475674,straight,61.0,11.236842105263158,straight
8849,305.13793103448273,334,car,64,165,31.225576517660794,-165,-57.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,57.0,10.5,straight
8879,306.17241379310343,334,car,12,164,28.293542677182444,-164,-52.0,1.0,3.122364254490086,-0.019228399099707083,-0.019228399099707083,-0.019228399099707083,straight,52.009614495783374,9.58071845974957,straight
8523,293.8965517241379,335,car,5,201,43.35326260256779,-201,,,,0.0,,0.0,straight,,,straight
8553,294.9310344827586,335,car,81,202,39.47697548942397,-202,76.0,-1.0,-0.013157135472755741,0.0,0.0,0.0,straight,76.00657866263946,14.001211858907267,straight
8583,295.9655172413793,335,car,164,202,44.73381818181817,-202,83.0,0.0,0.0,0.013157135472755765,0.013157135472755765,0.013157135472755765,straight,83.0,15.289473684210526,straight
8613,297.0,335,car,246,203,44.40474201188409,-203,82.0,-1.0,-0.012194517448251816,-0.01219451744825184,0.0009626180245039251,0.0009626180245039251,straight,82.00609733428362,15.106386351052246,straight
8576,295.7241379310345,336,car,6,201,45.010636363636365,-201,,,,0.0,,0.0,straight,,,straight
8606,296.7586206896552,336,car,79,202,37.989708913378266,-202,73.0,-1.0,-0.013697773372865788,0.0,0.0,0.0,straight,73.00684899377592,13.448630077800827,straight
8636,297.7931034482759,336,car,160,204,43.46504535834551,-204,81.0,-2.0,-0.024686342055599407,-0.010988568682733568,-0.010988568682733568,-0.010988568682733568,straight,81.02468759581859,14.925600346598161,straight
8666,298.82758620689657,336,car,241,205,43.24360878007643,-205,81.0,-1.0,-0.012345051844224488,0.012341290211375089,0.0013527215286415206,0.0013527215286415206,straight,81.00617260431454,14.922189690268468,straight
8697,299.8965517241379,336,car,326,205,45.67667971935297,-205,85.0,0.0,0.0,0.012345051844224297,0.024686342055599386,0.024686342055599386,straight,85.0,15.657894736842104,straight
8727,300.9310344827586,336,car,411,205,44.95663967855547,-205,85.0,0.0,0.0,0.0,0.012345051844224297,0.012345051844224297,straight,85.0,15.657894736842104,straight
8757,301.9655172413793,336,car,494,204,44.73587288013343,-204,83.0,1.0,0.012047609854185994,0.012047609854186181,0.012047609854186181,0.012047609854186181,straight,83.00602387778854,15.290583345908413,straight
8787,303.0,336,car,577,204,44.513393121216815,-204,83.0,0.0,0.0,-0.012047609854186181,0.0,0.0,straight,83.0,15.289473684210526,straight
8610,296.8965517241379,338,car,258,141,39.858614704652624,-141,,,,0.0,,0.0,straight,,,straight
8610,296.8965517241379,339,car,4,199,39.858614704652624,-199,,,,0.0,,0.0,straight,,,straight
8640,297.9310344827586,339,car,76,200,37.4149583855329,-200,72.0,-1.0,-0.013887995930967074,0.0,0.0,0.0,straight,72.00694410957877,13.26443707281714,straight
8670,298.9655172413793,339,car,158,202,43.69594091691683,-202,82.0,-2.0,-0.024385409172718538,-0.010497413241751463,-0.010497413241751463,-0.010497413241751463,straight,82.02438661763951,15.10975542956517,straight
8700,300.0,339,car,242,204,44.79771636220901,-204,84.0,-2.0,-0.023805026185069942,0.0005803829876485089,-0.009917030254102954,-0.009917030254102954,straight,84.02380615040002,15.478069554021056,straight
8730,301.0344827586207,339,car,328,204,45.7317139187559,-204,86.0,0.0,0.0,0.023805026185069966,0.024385409172718475,0.024385409172718475,straight,86.0,15.842105263157894,straight
8760,302.0689655172414,339,car,417,206,47.45083199896949,-206,89.0,-2.0,-0.022468128585825472,-0.022468128585825475,0.001336897599244491,0.001336897599244491,straight,89.02246907382428,16.398875882020263,straight
8790,303.1034482758621,339,car,507,208,48.28883353469293,-208,90.0,-2.0,-0.022218565326719057,0.00024956325910663324,-0.022218565326718842,-0.022218565326718842,straight,90.0222194794152,16.58304043041859,straight
8820,304.13793103448273,339,car,599,212,49.20183508818933,-212,92.0,-4.0,-0.04345089539153084,-0.021232330064811844,-0.02098276680570521,-0.02098276680570521,straight,92.0869154657707,16.963379164747234,straight
8618,297.17241379310343,340,car,265,203,20.958841247075085,-203,,,,0.0,,0.0,straight,,,straight
8648,298.2068965517241,340,car,344,203,41.70027771589412,-203,79.0,0.0,0.0,0.0,0.0,0.0,straight,79.0,14.552631578947368,straight
8678,299.2413793103448,340,car,427,205,44.52199541118987,-205,83.0,-2.0,-0.02409172342492131,-0.024091723424921163,-0.024091723424921163,-0.024091723424921163,straight,83.02409288875127,15.293911847927864,straight
8708,300.2758620689655,340,car,508,204,43.74007594936708,-204,81.0,1.0,0.012345051844224488,0.036436775269145905,0.012345051844224741,0.012345051844224741,straight,81.00617260431454,14.922189690268468,straight
8738,301.3103448275862,340,car,590,204,43.628652390982985,-204,82.0,0.0,0.0,-0.012345051844224297,0.024091723424921607,0.024091723424921607,straight,82.0,15.105263157894736,straight
8623,297.3448275862069,341,car,4,216,27.681818181818183,-216,,,,0.0,,0.0,straight,,,straight
8660,298.62068965517244,342,car,257,146,44.40508791297226,-146,,,,0.0,,0.0,straight,,,straight
8671,299.0,343,car,104,219,44.57219106514668,-219,,,,0.0,,0.0,straight,,,straight
8673,299.0689655172414,344,car,633,167,44.51890743117544,-167,,,,0.0,,0.0,straight,,,straight
8703,300.1034482758621,344,car,601,167,16.130080881020284,-167,-32.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,32.0,5.894736842105263,straight
8733,301.13793103448273,344,car,555,166,24.146825100644406,-166,-46.0,1.0,3.1198569467480004,-0.021735706841792712,-0.021735706841792712,-0.021735706841792712,straight,46.010868281309364,8.47568626234646,straight
8763,302.17241379310343,344,car,504,165,26.96777543930375,-165,-51.0,1.0,3.1219873227325885,0.0021303759845880954,-0.019605330857204617,-0.019605330857204617,straight,51.0098029794274,9.396542654105046,straight
8793,303.2068965517241,344,car,447,164,29.84613584440184,-164,-57.0,1.0,3.124050593532391,0.002063270799802286,0.004193646784390381,0.004193646784390381,straight,57.0087712549569,10.50161575749206,straight
8823,304.2413793103448,344,car,386,163,32.503171113507825,-163,-61.0,1.0,3.125200679281788,0.0011500857493973449,0.0032133565491996308,0.0032133565491996308,straight,61.00819617067857,11.238351926177632,straight
8853,305.2758620689655,344,car,321,162,34.606701818127405,-162,-65.0,1.0,3.126209251809198,0.0010085725274100454,0.0021586582768073903,0.0021586582768073903,straight,65.00769185258002,11.975101130738425,straight
8883,306.3103448275862,344,car,253,162,36.42927272727273,-162,-68.0,0.0,3.141592653589793,0.01538340178059494,0.016391974308004986,0.016391974308004986,straight,68.0,12.526315789473683,straight
8913,307.3448275862069,344,car,180,161,38.59122258605337,-161,-73.0,1.0,3.1278948802169273,-0.013697773372865818,0.0016856284077291228,0.0016856284077291228,straight,73.00684899377592,13.448630077800827,straight
8943,308.3793103448276,344,car,104,161,40.194768902315175,-161,-76.0,0.0,3.141592653589793,0.013697773372865818,0.0,0.0,straight,76.0,14.0,straight
8973,309.41379310344826,344,car,31,161,39.52963636363637,-161,-73.0,0.0,3.141592653589793,0.0,0.013697773372865818,0.013697773372865818,straight,73.0,13.44736842105263,straight
8686,299.51724137931035,345,car,5,201,45.73203928889792,-201,,,,0.0,,0.0,straight,,,straight
8716,300.55172413793105,345,car,79,202,38.54308621919781,-202,74.0,-1.0,-0.013512691013328216,0.0,0.0,0.0,straight,74.00675644831355,13.632823556268285,straight
8746,301.58620689655174,345,car,162,203,44.460447277944766,-203,83.0,-1.0,-0.012047609854185994,0.0014650811591421231,0.0014650811591421231,0.0014650811591421231,straight,83.00602387778854,15.290583345908413,straight
8776,302.62068965517244,345,car,245,205,44.522021027677305,-205,83.0,-2.0,-0.02409172342492131,-0.012044113570735426,-0.010579032411593303,-0.010579032411593303,straight,83.02409288875127,15.293911847927864,straight
8806,303.6551724137931,345,car,329,205,44.845574939398645,-205,84.0,0.0,0.0,0.024091723424921163,0.012047609854185737,0.012047609854185737,straight,84.0,15.473684210526315,straight
8836,304.6896551724138,345,car,414,205,45.45354545454545,-205,85.0,0.0,0.0,0.0,0.024091723424921163,0.024091723424921163,straight,85.0,15.657894736842104,straight
8866,305.7241379310345,345,car,499,205,45.2320909090909,-205,85.0,0.0,0.0,0.0,0.0,0.0,straight,85.0,15.657894736842104,straight
8896,306.7586206896552,345,car,585,205,45.95215168559757,-205,86.0,0.0,0.0,0.0,0.0,0.0,straight,86.0,15.842105263157894,straight
8735,301.2068965517241,346,car,255,222,44.07709674994506,-222,,,,0.0,,0.0,straight,,,straight
8745,301.55172413793105,349,car,290,220,44.460447277944766,-220,,,,0.0,,0.0,straight,,,straight
8819,304.1034482758621,350,car,633,149,44.73518513310093,-149,,,,0.0,,0.0,straight,,,straight
8849,305.13793103448273,350,car,565,149,35.530049435215645,-149,-68.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,68.0,12.526315789473683,straight
8879,306.17241379310343,350,car,490,148,40.140542821554135,-148,-75.0,1.0,3.1282601102956478,-0.01333254329414535,-0.01333254329414535,-0.01333254329414535,straight,75.0066663703967,13.817017489283602,straight
8909,307.2068965517241,350,car,416,148,39.64229130642335,-148,-74.0,0.0,3.141592653589793,0.01333254329414535,0.0,0.0,straight,74.0,13.63157894736842,straight
8939,308.2413793103448,350,car,342,148,39.47427272727273,-148,-74.0,0.0,3.141592653589793,0.0,0.01333254329414535,0.01333254329414535,straight,74.0,13.63157894736842,straight
8969,309.2758620689655,350,car,269,148,39.308181818181815,-148,-73.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,73.0,13.44736842105263,straight
8999,310.3103448275862,350,car,197,148,38.809909090909095,-148,-72.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,72.0,13.26315789473684,straight
9029,311.3448275862069,350,car,125,148,38.53309090909091,-148,-72.0,0.0,3.141592653589793,0.0,0.0,0.0,straight,72.0,13.26315789473684,straight
9059,312.3793103448276,350,car,53,147,38.48171026811711,-147,-72.0,1.0,3.127704657658826,-0.013887995930967012,-0.013887995930967012,-0.013887995930967012,straight,72.00694410957877,13.26443707281714,straight
8840,304.82758620689657,351,car,4,189,32.21258753507097,-189,,,,0.0,,0.0,straight,,,straight
8870,305.86206896551727,351,car,42,187,19.853801303008836,-187,38.0,2.0,0.05258306161094172,0.0,0.0,0.0,straight,38.05259518088089,7.009688585951743,straight
8900,306.8965517241379,351,car,77,187,19.604923887304302,-187,35.0,0.0,0.0,-0.052583061610941506,-0.052583061610941506,-0.052583061610941506,straight,35.0,6.447368421052631,straight
8930,307.9310344827586,351,car,104,187,15.003545454545456,-187,27.0,0.0,0.0,0.0,-0.052583061610941506,-0.052583061610941506,straight,27.0,4.973684210526316,straight
8960,308.9655172413793,351,car,130,187,13.896272727272729,-187,26.0,0.0,0.0,0.0,0.0,0.0,straight,26.0,4.789473684210526,straight
8990,310.0,351,car,152,187,12.01390909090909,-187,22.0,0.0,0.0,0.0,0.0,0.0,straight,22.0,4.052631578947368,straight
9020,311.0344827586207,351,car,168,188,8.599239183411038,-188,16.0,-1.0,-0.06241880999595735,-0.0624188099959575,-0.0624188099959575,-0.0624188099959575,straight,16.0312195418814,2.9531193892939416,straight
9050,312.0689655172414,351,car,177,188,5.591727272727272,-188,9.0,0.0,0.0,0.0624188099959575,0.0,0.0,straight,9.0,1.657894736842105,straight
9080,313.1034482758621,351,car,181,188,2.436,-188,4.0,0.0,0.0,0.0,0.0624188099959575,0.0624188099959575,straight,4.0,0.7368421052631579,straight
9110,314.13793103448273,351,car,181,188,0.166090909090909,-188,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,straight
9140,315.17241379310343,351,car,181,188,0.4982727272727272,-188,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,straight
9170,316.2068965517241,351,car,181,188,0.3321818181818181,-188,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,straight
9200,317.2413793103448,351,car,181,188,0.0553636363636363,-188,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,straight
9230,318.2758620689655,351,car,181,188,0.0,-188,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,straight
9260,319.3103448275862,351,car,182,188,0.2214545454545454,-188,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,straight
9290,320.3448275862069,351,car,183,188,0.9221840216309872,-188,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,straight
9320,321.3793103448276,351,car,183,188,0.2214545454545454,-188,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,straight
9350,322.41379310344826,351,car,183,189,0.5536363636363636,-189,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,straight
